customer_id,name,phone,address,city,state,zip,email,account_open_date,last_payment_date,monthly_usage_kwh,monthly_bill,service_type,status,company,ip_address,browser,language
81,Nicholas Bell,(497) 243.5712,62312 Jeffery Motorway,Brucefort,NM,72793,iwhite@bernard.com,05/26/2017,09-Jul-2024,1494.7, $79.03,Electric,Active,,90.83.94.192,IE,en-GB
55,jason beck,671.906.6928,654 Michael Cliff,Johnville,OR,78676,carlos88@hartman.info,"November 19, 2015",27-Sep-2024,198.9,115.28,Water,Active,,194.136.156.134,safari,es-ES
162,Michael Thompson,(908) 792.3845,5942 Young Mountains,Michaelfort,IL,52184,astewart@craig.org,"August 26, 2020",05/07/2025,1942.5,137.65 USD,Gas,Inactive,Haynes-Watson,139.131.78.24,IE,es
152,Jennifer Rivera,6905430477,02992 Crystal Canyon,North Gabriel,NC,39939,eleonard@garza.biz,07/07/2017,2024-03-08,290.2,273.57,Water,Active,Greene-Elliott,25.18.15.109,chrome,es-ES
123,Dana Burns,+1 454 626 6241,2414 Paul Estates Apt. 333,Denisehaven,WI,16903,susanwells@hotmail.com,01/04/2017,2025-11-22,1760.1,$430.25,Gas,Inactive,,212.59.234.193,Chrome,EN-us
192,Edwin Richardson,3713546516,2145 Warren Square Apt. 901,South Jenniferport,PA,45382-923,changmegan@gmail.com,"August 23, 2017",02/19/2025,972.3,82.71,Electric,Active,,150.165.136.125,safari,es
277,Lisa Delgado,410.801.4277,398 Williams Streets Apt. 416,Port Donaldside,NE,,brownsandra@harper-franco.biz,10-Feb-2018,12/22/2024,521.6, $387.71,Water,Active,,52.95.23.123,safari,en-US
327,Rebecca Allen,942-772-4977,5269 Diaz Springs,Port Thomas,CA,,allendanielle@gmail.com,"February 06, 2017","July 08, 2025",740.1,$64.42,Electric,Active,,32.225.253.211,safari,fr-FR
150,Christopher Fry,(520) 849.1950,3038 Hughes Motorway Apt. 051 Apt. 281,Maryview,ND,30766,ccrosby@juarez.com,2020-06-28,"September 23, 2023",886.6,$292,Gas,Active,"Thompson, Valdez and Diaz",196.79.180.160,Safari,es
223,Paige Flores,293-316-8362,7881 Mckinney Springs Suite 795,East Patriciamouth,CO,77065,eramirez@yahoo.com,11/12/2021,"February 14, 2025",1828.9,38.88,Water,Inactive,,171.39.75.43,Safari,en-GB
25,Christopher Smith,+1 985 577 3749,94777 Lopez Center,Shelleyfort,CA,31465,brandon08@terry-martinez.info,2018-06-28,22-Feb-2023,823.5,$268,Water,Active,,131.110.84.192,safari,es
193,Lisa Crawford,781.248.7527,01071 Lauren Mall Suite 055,North Danielle,LA,92557,nmorton@gmail.com,"January 30, 2016",16-Nov-2024,1137.1, $175.21,Gas,Active,,164.236.162.233,Firefox,es
62,Christopher Donovan,(479) 660.9410,49818 Brittany Prairie Apt. 299,Meganshire,AK,69130,stacey84@king.net,2018-12-02,2025-04-29,509.8,190.48 USD,Electric,Active,Williams Ltd,214.190.241.55,Chrome,es
16,Jeremy Lewis,681-427-4269,34332 Brandon Mountains Apt. 769,Lake Heather,MO,39831,donnacampbell@hotmail.com,2017-07-02,"January 31, 2024",1935.4,$161.15,Gas,Active,,64.90.216.161,chrome,EN-us
106,Joshua Fields,426.656.7129,24103 Haynes Landing Suite 191,Lake Lori,OR,55215,aaron64@harris.biz,"April 11, 2015",03-Aug-2023,276.3,$198.87,Water,Active,,212.46.195.38,Edge,en-GB
26,Robert Avery,779-242-6688,4964 Chelsea Streets Apt. 334,East Johnside,GA,,davidduran@carlson.biz,06-Apr-2022,"January 26, 2023",895.4,$373.6,Gas,Active,,119.132.194.242,chrome,en-GB
74,Brittany Murphy,361-650-7809,707 William Motorway,New Stevenport,AK,51853,frazierjennifer@yahoo.com,"November 15, 2018",25-Sep-2023,672.3,$241.44,Gas,Active,,128.49.103.204,Safari,en-US
43,Maurice Christensen,1722312633,514 Lindsay Vista Apt. 940,West Jacqueline,MA,64460,caroline51@romero.com,12/20/2016,28-Sep-2023,1669.4,248.27 USD,Gas,Delinquent,,137.43.8.76,safari,es-ES
4,Kimberly Burgess,+1 986 994 1916,01226 PAUL RANCH SUITE 848,Lake Jenniferside,KY,37653,icox@hotmail.com,12-May-2021,"March 11, 2024",328.6,$190,Electric,Active,,217.100.90.97,Firefox,es
48,Lori  Hernandez,687-659-6931,7005 Jones Way Apt. 998,Fordside,WA,15683,tramos@vargas-bell.com,22-May-2022,2025-07-27,1702.2,$46,Gas,Active,,121.129.131.177,Edge,en-US
292,Michael Wright,8833084825,44566 Thomas Passage Apt. 633,South Jesus,WY,72288,janicebolton@hotmail.com,15-Feb-2019,2023-02-13,1396.8,$381.83,Water,Active,,195.216.121.138,Firefox,es
30,Olivia Harris,329.480.1745,8086 Jeffrey Ville,South Staceyberg,VT,74340,samuel71@dudley.com,2016-02-25,"August 05, 2024",409.5,225.85 USD,Electric,Active,,184.191.229.144,Chrome,en-US
118,Stephen Wood,803-947-7291,021 Elizabeth Valley Suite 938,Port Paulhaven,ND,94491,bakersteven@gmail.com,12/12/2015,2024-08-06,450.6,384.59 USD,Water,Active,,192.252.199.11,Firefox,es
112,Alyssa Haynes,660-469-6711,39308 Smith Ridges,Port David,HI,41056,marycochran@weaver-thompson.com,09-May-2017,05/26/2025,1636.4,284.95,Electric,Active,,137.116.29.24,IE,EN-us
279,Robert Carey,+1 770 939 1665,75370 Julia Trace,Erinstad,CO,50895,xthompson@hotmail.com,"September 15, 2022","April 07, 2024",418.1,$145,Electric,Inactive,,200.226.116.137,chrome,es-ES
213,Arthur Fernandez MD,6473992719,1387 Joyce Fort,North Jillfort,AK,32184,johnsonbrian@hotmail.com,"December 03, 2018","October 26, 2023",439.4,39.3,Gas,Active,,170.46.230.163,Chrome,en-US
260,Matthew Stevens,9136099794,1220 Daniel Brook Apt. 037,Lake John,SC,22844,nturner at yahoo.com,"January 28, 2020",2024-05-07,1401.7,$260.15,Gas,Delinquent,"Lee, Turner and Ford",135.116.15.179,Firefox,en-GB
206,Sarah Ramirez,857.597.9026,2437 Lauren Wall Apt. 512,Port Tyler,WI,89423,joshua40@rodriguez.com,2015-10-18,"March 03, 2024",962.7,$419.21,Water,Active,,156.43.253.186,Edge,es-ES
2,Daniel Gallagher,(914) 632.6574,1849 Ray Squares,North Donnaport,IN,59797,jamesmichael at munoz-roman.info,01-Feb-2016,05-Dec-2024,1095.6,$367,Gas,Active,,100.244.18.178,chrome,EN-us
323,Kylie Williams,7677909930,65726 Jessica Run Suite 987,Grahamshire,MD,64496,casey50@yahoo.com,09/13/2015,"May 10, 2025",1894.8, $409.08,Electric,Inactive,,18.197.241.68,Edge,fr-FR
8,Nicholas Mcbride,+1 648 729 8397,78108 Tanya Terrace,East Richard,IL,40161,jamesherrera@henderson.info,08/07/2021,2023-01-15,496.4,$324.37,Electric,Inactive,Barrera-Martin,9.15.145.99,Safari,es-ES
138,Betty Hughes,411-374-5781,6547 Devon Rapids,Meganside,MD,,mbarnes@hotmail.com,"June 17, 2019",28-Sep-2025,805.7, $59.19,Gas,Inactive,,203.91.209.225,Edge,en-US
84,Samuel Smith,954-545-5833,685 Campos Dam,New Juliestad,CT,63148,karenmarquez@hickman-evans.org,18-Oct-2019,"June 27, 2023",1964.3,307.78,Gas,Active,Hall-Jones,195.150.57.82,Firefox,fr-FR
237,William Morgan,3430750834,994 Kelly Shores Suite 784,Port Shawn,KS,,hallroger@yahoo.com,"September 08, 2021","November 01, 2024",226.5,$297.35,Electric,Inactive,,136.157.108.120,chrome,en-US
212,Joseph Frey,761-608-5301,74328 Tammy Shore Apt. 461,Tommouth,ID,27677,richard15@hotmail.com,05/23/2020,"September 26, 2025",1144.3,300.47,Water,Active,Johnson Inc,198.7.161.171,Firefox,fr-FR
66,Christina Hicks,1415081566,9526 Wheeler Parkways,Ericksonport,AK,50642,williamsjennifer@stone-hernandez.net,"October 12, 2020",27-Aug-2025,607.9,35.75,Electric,Inactive,,135.3.194.247,Chrome,es-ES
49,John Hernandez,848.799.9984,892 Watson Haven Suite 659,Port Crystalmouth,MA,76263,vgarcia@miller.info,"October 15, 2021",2023-07-23,1455.6, $386.7,Electric,Active,,56.189.119.202,Edge,es-ES
153,Claire Obrien,869-220-1790,298 Jackson Spur,Sandrashire,IN,72180,ajackson at hotmail.com,11/14/2022,2024-02-25,1341.8,$149.48,Gas,Active,,134.242.208.19,Edge,en-US
248,Tabitha Turner,5926093073,77656 Madison Square Suite 815,Guzmanside,MD,31229,jason27@stewart.com,31-Oct-2015,"May 08, 2023",553.6,$187.09,Gas,Active,Neal-Gill,201.198.11.243,Safari,EN-us
250,James Bennett,8568213353,2069 Burke Drive,West Georgeshire,AL,39602-103,vaughansandra@salazar.info,"April 24, 2019",06-Sep-2023,831.2,163.38 USD,Water,Delinquent,,207.161.49.150,Firefox,EN-us
271,Jacob Roberts,(404) 390.7254,604 Lewis Viaduct,Smithside,CA,86704,watsonvickie@carter-johnson.com,"May 29, 2018",08/07/2025,350.3,$31.54,Gas,Delinquent,,116.244.137.244,Edge,en-US
175,Mitchell Smith,(751) 401.5312,0948 Jessica Village Suite 138,North Jessicaside,ID,76476,fhebert@owen-brown.net,2022-01-31,04/09/2025,558.2, $409.71,Water,Active,,47.235.187.192,Firefox,fr-FR
276,Alicia Spencer,(414) 333.2287,832 Fernandez Extension,New Stephanie,OH,,kathrynpearson@torres.info,"March 19, 2015",2025-06-02,1596.5,$104.43,Water,Active,,157.188.219.241,Firefox,en-US
233,Brenda Ramos,773.726.2677,23423 Tina Manors,North Andrewfort,NE,47128,jenniferjohnson@gmail.com,06/09/2021,2023-12-17,1104.1,153.89 USD,Electric,Active,,66.25.70.155,chrome,en-US
69,Kimberly Huang,787-340-9674,157 Burgess Forest Apt. 848,Derrickshire,IA,13396,stephanie24@gmail.com,"February 01, 2017","November 26, 2025",560.5,$412.82,Gas,Active,Santiago PLC,35.92.3.169,IE,es-ES
126,Megan Romero,+1 522 602 6345,135 Julie Inlet Suite 554,Stevenville,AR,,kellyruiz@green.com,04/10/2017,08/12/2023,958.8,$65,Gas,Active,,204.145.217.142,safari,en-GB
141,Kimberly Morrison,669.212.9561,4842 Brandy Glens,West Stevenberg,FL,,shane12@moss.biz,2021-05-09,2023-08-05,1766.3, $357.87,Gas,Active,,185.163.15.110,IE,EN-us
130,Dawn Nichols,289-486-7275,1847 Jamie Spur Apt. 461,Cindyberg,CT,92674,stanleydesiree@williams.biz,2021-02-04,22-Feb-2025,720.9,$226,Water,Active,,202.60.71.180,Safari,en-US
200,Miguel Rodriguez,+1 328 932 8183,1539 Mueller Mews Suite 832,Lake Sarahshire,NM,54815,amanda69@allen-sanchez.com,18-Sep-2019,17-Oct-2025,694.0,$219.38,Electric,Active,,61.160.74.181,Chrome,EN-us
251,Kathleen Walker,+1 863 407 3893,93436 Ricky Drive Apt. 443,Solomonstad,TX,61131,sophiali@roberts-snyder.com,13-Mar-2016,2025-09-23,1483.9,$401,Electric,Active,"Ellis, Smith and Anderson",173.203.140.74,IE,en-GB
70,Gary Kennedy,662-376-8292,5401 Amanda Stream,East Robertburgh,AZ,97535,oconnelltiffany@russell.info,2018-11-24,17-Aug-2024,1597.7,386.09,Water,Active,,162.251.33.230,safari,en-GB
231,Carla Brown,(294) 654.9290,45650 Carter Route Apt. 495,New Jamesburgh,CT,73369,ijohns@yahoo.com,14-Nov-2020,11/01/2024,1653.2,$350.88,Water,Active,"Goodwin, Stephens and Brennan",195.21.249.87,chrome,en-US
37,Regina Diaz,348.592.4122,651 Thomas River Suite 931,Blankenshipport,MT,46208,bakerdavid@yahoo.com,27-Aug-2019,05-Nov-2025,1465.8,372.84 USD,Water,Active,,66.97.174.250,safari,en-GB
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
